id;sinistre_id;cga_police_id;cga_vehicule_id;cga_assure_id;date;numeroDuSinistre;dateDeSurvenanceDuSinistre;heureSurvanceDusinistre;dateOuvertureDuSinistre;lieuDuSinistre;identificationTiers;pourcentadeDeResponsabilite;numeroDePoliceCompagnieAdverse;codeCompagnieAdverse;porcentageCompagnieAdverse;numeroImmatriculationVehiculeAdverse;typeImmatriculationVehiculeAdverse;mouvementDusinistre;natureDuSinistre;Calculer_Sinistre
44889;44889;665369;568062;490149;NULL;S17511000024383;2017-02-14;0;2017-08-25;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;555077257;14;0;3243TU113;TU;3;M;0
44891;44891;616506;528382;374466;NULL;S16511000036655;2016-03-11;0;2017-08-25;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;580011443;14;0;17-349132;-;3;M;0
44892;44892;582321;500572;475483;NULL;S17551000024417;2017-08-21;0;2017-08-26;NULL;V;0;372126000001;99;100;NULL;NULL;3;M;0
44893;44893;575903;495500;470656;NULL;S17511000024448;2017-07-11;0;2017-08-28;TUNIS TUNIS;V;100;G 01772;12;0;506TU192;TU;3;M;0
44894;44894;616815;528677;501893;NULL;S17511000024456;2017-07-24;0;2017-08-28;EL MANAR 2 EL MANAR 2 EL TUNIS;V;100;D 85634;12;0;1914TU138;TU;3;M;0
44895;44895;616903;528753;501963;NULL;S17511000024460;2017-07-10;0;2017-08-28;NULL;V;100;B 60834;12;0;9712TU139;TU;3;M;0
44896;44896;668366;570535;410945;NULL;S17511000024483;2017-07-07;0;2017-08-28;NULL;V;100;14100001445;03;0;6302TU167;TU;3;M;0
44897;44897;664204;567138;536360;NULL;S17551000024496;2017-08-24;0;2017-08-28;NULL;V;0;TA1A1167603/221;99;100;NULL;NULL;3;M;0
44898;44898;578813;497868;472887;NULL;S17511000024531;2017-08-08;0;2017-08-28;TUNIS TUNIS;V;100;CI0554N0038435;14;0;4081TU171;TU;3;M;0
44899;44899;613130;525750;499176;NULL;S17511000024558;2017-08-05;0;2017-08-28;TUNIS TUNIS;V;100;555164423;14;0;294TU120;TU;3;M;0
44900;44900;654666;559445;138623;NULL;S17510000000254;2017-01-27;0;2017-08-28;NULL;V;0;NON ASSUR?;01;100;NULL;NULL;3;C;0
44901;44901;598860;513985;205008;NULL;S17511000024578;2017-08-04;0;2017-08-28;TUNIS TUNIS;V;0;504057226;14;100;8990TU151;TU;3;M;0
44902;44902;581401;499856;215639;NULL;S17511000024584;2017-08-04;0;2017-08-28;TUNIS TUNIS;V;100;263508;14;0;3200TU151;TU;3;M;0
44903;44903;545680;468012;445041;NULL;S16511000036658;2016-12-06;0;2017-08-29;NULL;V;100;2412595;07;0;9667TU187;TU;3;M;0
44904;44904;582697;500929;475810;NULL;S17511000024605;2017-02-12;0;2017-08-29;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;0102040000050;04;0;5052TU177;TU;3;M;0
44905;44905;583223;501299;476185;NULL;S17511000024611;2017-03-27;0;2017-08-29;GROMBELIA NABEUL NABEUL NABEUL;V;100;2016597137;01;0;4184TU60;TU;3;M;0
44906;44906;582697;500929;475810;NULL;S17511000024620;2017-08-28;0;2017-08-29;NULL;V;100;20075.0060208/6;01;0;2998TU170;TU;3;M;0
44907;44907;616815;528677;501893;NULL;S17511000024624;2017-07-05;0;2017-08-29;TUNIS TUNIS;V;100;2012522533/6;01;0;RS118750;RS;3;M;0
44908;44908;662157;565508;534846;NULL;S17511000024626;2017-01-10;0;2017-08-29;MENZEL TMIME NABEUL NABEUL;V;100;575474;99;0;5436TU93;TU;3;M;0
44909;44909;575428;495069;53806;NULL;S17511000024636;2017-06-03;0;2017-08-29;NABEUL NABEUL NABEUL NABEUL;V;100;20165204249;01;0;9979TU187;TU;3;M;0
44910;44910;58316;54190;51033;NULL;S17531000024691;2017-08-16;0;2017-08-29;SOUSSE SOUSSE;V;100;20155.23353/4;01;0;2685TU135;TU;3;M;0
44911;44911;671348;572846;541479;NULL;S17511000024696;2017-08-28;0;2017-08-29;NULL;V;100;20175000067906;01;0;355TU63;TU;3;M;0
44912;44912;575981;495559;470715;NULL;S17541000024705;2017-08-23;0;2017-08-29;NULL;V;100;2016533021;01;0;40TU152;TU;3;M;0
44913;44913;641999;549612;352671;NULL;S17511000024728;2017-08-06;0;2017-08-30;SFAX SFAX;V;100;0101110002839;04;0;5295TU129;TU;3;M;0
44914;44914;642255;549822;520413;NULL;S17511000024735;2017-08-04;0;2017-08-30;MONASTIR MONASTIR;V;100;10/100839558;11;0;7885TU144;TU;3;M;0
44915;44915;590927;507588;482015;NULL;S17511000024747;2017-08-05;0;2017-08-30;SOUSSE SOUSSE;V;100;2450437;07;0;2669TU149;TU;3;M;0
44916;44916;617516;529205;430249;NULL;S17511000024758;2017-08-14;0;2017-08-30;LE KEF LE KEF;V;100;100501613;11;0;2717TU132;TU;3;M;0
44917;44917;650234;555961;525926;NULL;S17511000024761;2017-08-04;0;2017-08-30;NULL;V;100;1190063597;06;0;1240TU199;TU;3;M;0
44918;44918;643817;551035;521556;NULL;S17511000024765;2017-06-17;0;2017-08-30;TUNIS TUNIS;V;100;199901058017;09;0;6740TU163;TU;3;M;0
44919;44919;595452;511207;351234;NULL;S17511000024768;2017-08-12;0;2017-08-30;TUNIS TUNIS;V;100;200401132488;09;0;4231TU197;TU;3;M;0
44920;44920;614250;526674;181317;NULL;S17511000024771;2017-08-14;0;2017-08-30;NULL;V;100;201401114026;09;0;5946TU146;TU;3;M;0
44921;44921;621161;532237;505103;NULL;S17511000024776;2017-07-31;0;2017-08-30;NULL;V;100;200901236113;09;0;9676TU179;TU;3;M;0
44922;44922;599611;514516;488514;NULL;S17531000024783;2017-06-03;0;2017-08-30;SOUSSE SOUSSE;V;100;2017510336;01;0;9795TU157;TU;3;M;0
44923;44923;587935;216559;479750;NULL;S17511000024795;2017-05-28;0;2017-08-30;NULL;V;100;201001117061;09;0;6631TU123;TU;3;M;0
44924;44924;56500;52495;49395;NULL;S17511000024830;2017-07-31;0;2017-08-30;NULL;V;100;1001020157430;15;0;4579TU95;TU;3;M;0
44925;44925;652868;56511;527822;NULL;S17541000024861;2017-05-06;0;2017-08-30;SILIANA SILIANA SILIANA;V;100;2016573717;01;0;9980TU191;TU;3;M;0
44927;44927;588782;505793;361512;NULL;S17511000024884;2017-08-17;0;2017-08-31;LA MARSA TUNIS;V;100;0640065352;06;0;2498TU139;TU;3;M;0
44928;44928;640479;548298;519082;NULL;S17511000024894;2017-08-22;0;2017-08-31;NULL;V;100;051005246/5;06;0;2352TU117;TU;3;M;0
44929;44929;575624;495260;470420;NULL;S17511000024901;2017-08-18;0;2017-08-31;ARIANA ARIANA;V;100;2016012374;09;0;602TU193;TU;3;M;0
44930;44930;660642;564218;533654;NULL;S17531000024934;2017-08-30;0;2017-08-31;MSAKEN MSAKEN MSAKEN SOUSSE;V;0;35.89388291M;99;100;NULL;NULL;3;M;0
44931;44931;612576;525291;498751;NULL;S17511000024960;2017-07-05;0;2017-09-04;NULL;V;100;1221463;07;0;8611TU191;TU;3;M;0
44932;44932;40754;36951;34510;NULL;S17511000024967;2017-08-24;0;2017-09-04;TUNIS TUNIS;V;100;101150000354;04;0;4266TU139;TU;3;M;0
44933;44933;616017;528050;501308;NULL;S17511000024983;2017-07-31;0;2017-09-04;TUNIS TUNIS;V;100;201301118092;09;0;8982TU83;TU;3;M;0
44934;44934;616947;528787;501995;NULL;S17511000024984;2017-07-08;0;2017-09-04;TUNIS TUNIS;V;0;555012302;14;100;2368TU101;TU;3;M;0
44935;44935;576936;496288;168834;NULL;S17511000025007;2017-06-14;0;2017-09-04;TUNIS TUNIS;V;0;100980331;11;100;3545TU185;TU;3;M;0
44936;44936;644641;551690;151963;NULL;S17511000025016;2017-08-07;0;2017-09-04;TUNIS TUNIS;V;0;199301547990;09;100;1892TU119;TU;3;M;0
44937;44937;584579;502457;471553;NULL;S17511000025019;2017-08-23;0;2017-09-04;NULL;V;100;4100000137;06;0;20-356921;-;3;M;0
44938;44938;615061;527294;191540;NULL;S17511000025051;2017-08-15;0;2017-09-04;ARIANA ARIANA;V;100;110001752/3;06;0;6777TU193;TU;3;M;0
44939;44939;56974;52967;49861;NULL;S17511000025076;2017-06-03;0;2017-09-04;NULL;V;100;10/100379994;11;0;2172TU120;TU;3;M;0
44940;44940;544469;467044;392595;NULL;S17511000025091;2017-07-11;0;2017-09-04;NULL;V;100;2520161578;05;0;7741TU188;TU;3;M;0
44941;44941;583741;501776;476611;NULL;S17511000025110;2017-08-14;0;2017-09-04;TUNIS TUNIS;V;100;0202027531;06;0;50TU190;TU;3;M;0
44942;44942;637917;546190;517218;NULL;S17541000025145;2017-08-28;0;2017-09-04;NULL;V;100;2009301009711;13;0;4558TU162;TU;3;M;0
44943;44943;664783;567554;266697;NULL;S17551000025147;2017-09-04;0;2017-09-05;NULL;V;100;F/601/94461967;99;0;NULL;NULL;3;M;0
44944;44944;535986;460065;437528;NULL;S17511000025156;2017-08-23;0;2017-09-05;NULL;V;100;10/100877628;11;0;4808TU146;TU;3;M;0
44945;44945;585941;211430;478261;NULL;S17511000025179;2017-08-10;0;2017-09-05;BEN AROUS BEN AROUS;V;100;10/100569205;11;0;4944TU110;TU;3;M;0
44946;44946;651344;556868;526735;NULL;S17511000025190;2017-07-19;0;2017-09-05;TUNIS TUNIS;V;100;E05219;12;0;5945TU179;TU;3;M;0
44947;44947;585789;503432;60912;NULL;S17511000025200;2017-05-15;0;2017-09-05;TUNIS TUNIS;V;100;G10591;12;0;3590TU197;TU;3;M;0
44948;44948;648361;554404;524532;NULL;S17511000025210;2017-08-14;0;2017-09-05;TUNIS TUNIS;V;100;10/1010232;11;0;RS125796;RS;3;M;0
44949;44949;619421;530859;46811;NULL;S17511000025227;2017-09-02;0;2017-09-05;NULL;V;100;CON00002576001;99;0;NULL;NULL;3;M;0
44950;44950;667758;569981;538933;NULL;S17531000025236;2017-08-07;0;2017-09-05;KALAA KEBIRA SOUSSE;V;100;2016579307;01;0;3013TU50;TU;3;M;0
44951;44951;578321;497429;472477;NULL;S17531000025271;2017-07-30;0;2017-09-05;SAHLOUL SOUSSE;V;100;555151855;14;0;2509TU158;TU;3;M;0
44952;44952;577864;497088;472158;NULL;S16510000002808;2016-05-31;0;2017-09-05;NULL;V;0;100985599;11;100;1866TU170;TU;3;C;0
44954;44954;619108;530571;45825;NULL;S17511000025303;2017-08-24;0;2017-09-05;NULL;V;100;1001020077610;15;0;5057TU177;TU;3;M;0
44955;44955;581820;251825;357138;NULL;S17511000025309;2017-08-01;0;2017-09-05;TUNIS TUNIS;V;100;101012490;11;0;9425TU145;TU;3;M;0
44956;44956;597950;513278;190032;NULL;S17511000025316;2017-08-14;0;2017-09-05;TUNIS TUNIS;V;100;C 01554;12;0;RS140181;RS;3;M;0
44957;44957;539187;462718;440018;NULL;S15510000003871;2015-06-23;0;2017-09-05;TUNIS BAB BHAR BAB BHAR TUNIS;V;0;51232295;14;100;NULL;NULL;3;C;0
44958;44958;643883;551089;521601;NULL;S17511000025371;2017-08-10;0;2017-09-06;JEMMAL JEMMAL JEMMAL MONASTIR;V;100;397457;13;0;3034TU86;TU;3;M;0
44960;44960;659295;563213;532667;NULL;S17511000025387;2017-08-01;0;2017-09-06;GABES GABES;V;100;201101126621;09;0;6907TU153;TU;3;M;0
44961;44961;539068;462601;327143;NULL;S17511000025391;2017-07-05;0;2017-09-06;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;650312;14;0;NULL;NULL;3;M;0
44962;44962;588613;505630;480229;NULL;S17511000025395;2017-08-03;0;2017-09-06;TUNIS TUNIS;V;100;D 67430;12;0;7694TU158;TU;3;M;0
44963;44963;620068;531353;504289;NULL;S17511000025420;2017-07-06;0;2017-09-06;EZZAHROUNI TUNIS;V;100;0004488/6;01;0;967TU156;TU;3;M;0
44964;44964;544397;466975;201129;NULL;S17511000025450;2017-05-26;0;2017-09-06;NULL;V;100;2015552116/8;01;0;6352TU107;TU;3;M;0
44965;44965;543420;466235;443331;NULL;S17531000025451;2017-06-28;0;2017-09-06;ZAOUIET KONDECH MONASTIR;V;100;20125.76899/2;01;0;6626TU52;TU;3;M;0
44966;44966;668273;570467;539354;NULL;S17510000000270;2017-03-04;0;2017-09-06;NULL;V;100;NON ASSURE;01;0;NULL;NULL;3;C;0
44967;44967;631529;541156;170065;NULL;S17521000025459;2017-04-09;0;2017-09-06;TENIOUR SFAX;V;100;20165022472;01;0;6129TU177;TU;3;M;0
44968;44968;580690;499334;474287;NULL;S17531000025472;2017-09-02;0;2017-09-06;NULL;V;100;B46/766646;02;0;1568TU194;TU;3;M;0
44970;44970;653127;558254;528027;NULL;S17531000025525;2017-07-22;0;2017-09-07;TAZERKA NABEUL;V;100;CI055N0004;14;0;7116TU134;TU;3;M;0
44971;44971;38689;34972;32554;NULL;S17511000025528;2017-08-11;0;2017-09-07;TUNIS TUNIS;V;100;A41/219258;02;0;RS89172;RS;3;M;0
44972;44972;613267;525881;499287;NULL;S17511000025533;2017-08-14;0;2017-09-07;NULL;V;100;D 66989;12;0;1516TU136;TU;3;M;0
44973;44973;576866;496238;471377;NULL;S17511000025543;2017-07-01;0;2017-09-07;TUNIS TUNIS;V;100;E 09849;12;0;8872TU124;TU;3;M;0
44974;44974;612326;525050;498539;NULL;S17511000025555;2017-07-05;0;2017-09-07;GABES GABES;V;100;G 08124;12;0;1041TU187;TU;3;M;0
44975;44975;584567;502448;477230;NULL;S17511000025560;2017-08-26;0;2017-09-07;TUNIS TUNIS;V;75;201501235261;09;25;179TU80;TU;3;M;0
44976;44976;665332;568030;537195;NULL;S17511000025590;2017-08-29;0;2017-09-07;TUNIS TUNIS;V;100;CI0555N00044578;14;0;8886TU65;TU;3;M;0
44977;44977;672403;573650;379777;NULL;S17531000025591;2017-08-23;0;2017-09-07;TEBOULBA MONASTIR;V;100;20025.184833/3;01;0;1455TU106;TU;3;M;0
44978;44978;643228;550547;36330;NULL;S17511000025594;2017-06-13;0;2017-09-07;LA MARSA TUNIS;V;100;A41/421681;02;0;RS58619;RS;3;M;0
44979;44979;543402;466218;443315;NULL;S17511000025602;2017-08-31;0;2017-09-07;NULL;V;100;2016549433;01;0;7458TU123;TU;3;M;0
44980;44980;612261;524989;498481;NULL;S17511000025616;2017-08-02;0;2017-09-07;TUNIS TUNIS;V;100;750675;02;0;3945TU191;TU;3;M;0
44981;44981;40633;36831;34389;NULL;S16510000002823;2016-11-08;0;2017-09-07;NULL;V;0;55523140;14;100;8403TU172;TU;3;C;0
44982;44982;624126;534772;507299;NULL;S17511000025646;2017-05-30;0;2017-09-08;TUNIS TUNIS;V;100;E07150;12;0;7431TU174;TU;3;M;0
44983;44983;616891;91509;83536;NULL;S17511000025667;2017-08-19;0;2017-09-08;MORNAG MORNAG MORNAG BEN AROUS;V;100;2520153203;05;0;4839TU183;TU;3;M;0
44984;44984;584085;502085;476893;NULL;S17511000025669;2017-05-13;0;2017-09-08;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;504095355;14;0;NULL;RS;3;M;0
44985;44985;590737;507407;481853;NULL;S17531000025674;2017-08-13;0;2017-09-08;MONASTIR MONASTIR;V;100;501837418;14;0;5951TU159;TU;3;M;0
44986;44986;597707;513048;487139;NULL;S17531000025712;2017-09-06;0;2017-09-08;NULL;V;100;201650000098335;01;0;1081TU130;TU;3;M;0
44988;44988;616886;528739;501950;NULL;S17531000025729;2017-09-08;0;2017-09-08;MSAKEN SOUSSE;V;100;20145.0020383/2;01;0;RS136620;RS;3;M;0
44989;44989;668271;570465;539352;NULL;S17511000025745;2017-08-21;0;2017-09-08;LA MARSA TUNIS;V;100;201101114219;09;0;5845TU96;TU;3;M;0
44990;44990;614107;526562;499917;NULL;S17511000025802;2017-07-05;0;2017-09-11;TUNIS TUNIS;V;100;D32228;12;0;1652TU125;TU;3;M;0
44991;44991;40759;36956;34515;NULL;S15510000003877;2015-11-11;0;2017-09-11;NULL;V;100;NON ASSUR?;01;0;NULL;NULL;3;C;0
44992;44992;58340;54212;51054;NULL;S17541000025806;2017-07-03;0;2017-09-11;LAC TUNIS TUNIS TUNIS;V;0;A2306161124027;99;100;NULL;-;3;M;0
44993;44993;616720;528590;501819;NULL;S17511000025819;2017-08-22;0;2017-09-11;TUNIS TUNIS;V;100;10/100387168;11;0;4499TU123;TU;3;M;0
44994;44994;584943;502804;477544;NULL;S17511000025821;2017-08-11;0;2017-09-11;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;201730105700;13;0;4357TU122;TU;3;M;0
44995;44995;651729;557125;526972;NULL;S17511000025831;2017-07-22;0;2017-09-11;TUNIS TUNIS;V;100;2320160736;05;0;217TU153;TU;3;M;0
44996;44996;599081;514156;488167;NULL;S17511000025834;2017-08-15;0;2017-09-11;SFAX SFAX;V;100;10/100912664;11;0;8306TU175;TU;3;M;0
44997;44997;38722;35005;32587;NULL;S17511000025836;2017-09-10;0;2017-09-11;EL MANAR ARIANA;V;100;1001170000150;15;0;2629TU152;TU;3;M;0
44998;44998;620252;531527;359142;NULL;S17511000025838;2017-08-25;0;2017-09-11;SFAX SFAX;V;100;2520162899;05;0;5085TU89;TU;3;M;0
45000;45000;665286;567996;374685;NULL;S17511000025869;2017-08-21;0;2017-09-11;NULL;V;100;0035018780;06;0;8110TU135;TU;3;M;0
45001;45001;658894;562867;532345;NULL;S17511000025872;2017-08-24;0;2017-09-11;RADES RADES RADES BEN AROUS;V;100;003200304/0;06;0;9636TU82;TU;3;M;0
45002;45002;651817;557211;527045;NULL;S17511000025874;2017-08-13;0;2017-09-11;TUNIS TUNIS;V;100;CI0554N00040779;14;0;7439TU174;TU;3;M;0
45003;45003;649714;555560;525544;NULL;S17511000025881;2017-07-31;0;2017-09-11;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;10/101045605;11;0;9122TU194;TU;3;M;0
45004;45004;535790;459875;437356;NULL;S17511000025929;2017-08-07;0;2017-09-11;TUNIS TUNIS;V;100;555114734;14;0;4065TU168;TU;3;M;0
45005;45005;641117;548882;519598;NULL;S17511000025931;2017-08-14;0;2017-09-11;TUNIS TUNIS;V;100;504090932;14;0;775TU159;TU;3;M;0
45006;45006;539084;462616;354602;NULL;S17511000025989;2017-08-17;0;2017-09-12;TUNIS TUNIS;V;100;504134596;14;0;8757TU150;TU;3;M;0
45007;45007;651901;557293;527112;NULL;S17511000025996;2017-09-07;0;2017-09-12;NULL;V;100;10/1001187;11;0;3577TU85;TU;3;M;0
45008;45008;537485;157211;137557;NULL;S17511000026012;2017-07-03;0;2017-09-12;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;1755197;01;0;4233TU169;TU;3;M;0
45009;45009;640395;548214;519006;NULL;S17521000026022;2017-09-10;0;2017-09-12;NULL;V;100;10/100333018;11;0;7962TU89;TU;3;M;0
45010;45010;628510;538743;510571;NULL;S17511000026040;2017-07-27;0;2017-09-12;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;555266126;14;0;9688TU174;TU;3;M;0
45011;45011;638683;546780;517747;NULL;S17511000026062;2017-08-29;0;2017-09-12;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;555112450;14;0;2297TU168;TU;3;M;0
45012;45012;629867;539837;511529;NULL;S17531000026086;2017-09-06;0;2017-09-12;KAIROUAN KAIROUAN;V;100;100658090;11;0;2851TU84;TU;3;M;0
45013;45013;627970;538226;510150;NULL;S17521000026109;2017-09-12;0;2017-09-13;SFAX SFAX SFAX VILLE SFAX;V;100;2520081485;05;0;6379TU168;TU;3;M;0
45014;45014;583459;501527;476390;NULL;S17511000026110;2017-07-11;0;2017-09-13;NULL;V;100;2510115815;06;0;3347TU120;TU;3;M;0
45015;45015;55982;51977;48879;NULL;S17511000026124;2017-01-12;0;2017-09-13;DJEMIL BIZERTE BIZERTE BIZERTE;V;100;110001751/3;06;0;5565TU183;TU;3;M;0
45016;45016;641309;147328;519760;NULL;S17511000026125;2017-08-18;0;2017-09-13;LA SOUKRA - ARIANA ARIANA;V;100;504059962;14;0;9896TU124;TU;3;M;0
45017;45017;668301;570489;539375;NULL;S17511000026137;2017-08-21;0;2017-09-13;TUNIS TUNIS;V;100;904265917;10;0;4433TU123;TU;3;M;0
45018;45018;542495;465452;246001;NULL;S17511000026154;2017-08-22;0;2017-09-13;NULL;V;100;254270;10;0;9713TU105;TU;3;M;0
45019;45019;541998;465008;442197;NULL;S17511000026159;2017-08-28;0;2017-09-13;NULL;V;100;022502000663;10;0;8595TU102;TU;3;M;0
45020;45020;662195;565546;534877;NULL;S17511000026192;2017-09-07;0;2017-09-13;NULL;V;100;199801220262;09;0;7500TU158;TU;3;M;0
45021;45021;651837;557230;473521;NULL;S17511000026196;2017-09-05;0;2017-09-13;SFAX SFAX;V;100;2520131430;05;0;2047TU113;TU;3;M;0
45022;45022;617716;529400;502546;NULL;S17511000026204;2017-08-16;0;2017-09-13;MARETH MARETH MARETH GABES;V;100;0611029897;06;0;NULL;NULL;3;M;0
45024;45024;56998;52990;26950;NULL;S17511000026213;2017-06-20;0;2017-09-13;NEFZA NEFZA NEFZA BEJA;V;100;1292792;07;0;6694TU154;TU;3;M;0
45025;45025;666721;569108;538162;NULL;S17511000026247;2017-08-26;0;2017-09-14;JERBA JERBA HOUMET MEDENINE;V;100;201401113986;09;0;2070TU155;TU;3;M;0
45026;45026;665176;567914;537085;NULL;S17511000026251;2017-08-22;0;2017-09-14;LA MARSA TUNIS;V;75;200101200509;09;25;7563TU151;TU;3;M;0
45027;45027;623269;161011;506694;NULL;S17511000026254;2017-09-06;0;2017-09-14;TUNIS TUNIS;V;100;201301237479;09;0;7589TU127;TU;3;M;0
45028;45028;580236;498921;399670;NULL;S17511000026293;2017-08-31;0;2017-09-14;SFAX SFAX;V;100;A41/727556;02;0;1207TU156;TU;3;M;0
45029;45029;625151;535740;151671;NULL;S17511000026295;2017-08-22;0;2017-09-14;LE KEF LE KEF;V;100;A42/681042;02;0;2934TU178;TU;3;M;0
45030;45030;593586;509700;483984;NULL;S17511000026301;2017-08-23;0;2017-09-14;EL MOUROUJ BEN AROUS;V;100;A46/728504;02;0;2063TU187;TU;3;M;0
45031;45031;581808;154108;475115;NULL;S17511000026313;2017-08-25;0;2017-09-14;LAC 2 TUNIS;V;100;A44/378344;02;0;4146TU131;TU;3;M;0
45032;45032;656296;401251;384940;NULL;S17531000026330;2017-01-30;0;2017-09-14;MAHDIA MAHDIA;V;100;20065140150/6;01;0;6289TU116;TU;3;M;0
45033;45033;615059;527292;160117;NULL;S17511000026354;2017-08-28;0;2017-09-14;MAHARES MAHRAS MAHRAS SFAX;V;100;099003897/7;06;0;5829TU177;TU;3;M;0
45034;45034;591181;507804;482214;NULL;S17541000026369;2017-09-13;0;2017-09-14;NULL;V;75;0341003663;06;25;7271TU111;TU;3;M;0
45035;45035;661048;564600;533997;NULL;S17511000026372;2017-09-10;0;2017-09-14;GAFSA GAFSA GAFSA SUD GAFSA;V;100;555206011;14;0;2227TU174;TU;3;M;0
45036;45036;617515;514331;502383;NULL;S17511000026374;2017-08-16;0;2017-09-14;GAMMART GAMMART LA MARSA TUNIS;V;100;555028355;14;0;6310TU193;TU;3;M;0
45037;45037;641194;548955;440488;NULL;S17511000026376;2017-08-26;0;2017-09-14;NULL;V;100;504090130;14;0;4025TU160;TU;3;M;0
45038;45038;575868;495474;470626;NULL;S17510000000299;2017-02-10;0;2017-09-14;NULL;V;100;NON ASSUR?;01;0;NULL;NULL;3;C;0
45041;45041;670134;571859;540607;NULL;S17511000026400;2017-08-24;0;2017-09-15;SFAX SFAX;V;100;504161684;14;0;3826TU143;TU;3;M;0
45042;45042;664201;567135;536357;NULL;S17511000026412;2017-07-20;0;2017-09-15;SFAX SFAX;V;100;1293703;07;0;6568TU146;TU;3;M;0
45043;45043;627310;537673;509700;NULL;S17511000026416;2017-09-11;0;2017-09-15;NULL;V;100;20155.0045936/4;01;0;4144TU76;TU;3;M;0
45044;45044;615815;527895;501149;NULL;S17511000026466;2017-03-30;0;2017-09-15;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;1084672;07;0;7808TU175;TU;3;M;0
45045;45045;621195;532270;505135;NULL;S17511000026474;2017-04-08;0;2017-09-15;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;2433671;07;0;5778TU39;TU;3;M;0
45046;45046;589429;506289;480842;NULL;S17511000026570;2017-09-16;0;2017-09-16;MNIHLA MNIHLA MNIHLA ARIANA;V;100;20155.0072931/5;01;0;4507TU184;TU;3;M;0
45047;45047;583996;502002;476821;NULL;S17511000026578;2017-09-11;0;2017-09-18;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;555174897;14;0;5661TU176;TU;3;M;0
45048;45048;626392;536822;375519;NULL;S17511000026589;2017-08-23;0;2017-09-18;NULL;V;100;555292097;14;0;9404TU137;TU;3;M;0
45049;45049;666170;568658;537774;NULL;S17511000026595;2017-08-22;0;2017-09-18;SFAX SFAX;V;100;504081624;14;0;7190TU124;TU;3;M;0
45050;45050;617471;529162;502349;NULL;S17511000026596;2017-08-24;0;2017-09-18;NULL;V;100;555286368;14;0;6285TU182;TU;3;M;0
45051;45051;639865;547773;475527;NULL;S17511000026597;2017-07-28;0;2017-09-18;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;2017517888;01;0;NULL;RS;3;M;0
45052;45052;621457;183336;505331;NULL;S17511000026625;2017-03-24;0;2017-09-18;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;20135701009/1;01;0;1158TU190;TU;3;M;0
45053;45053;667911;570129;480946;NULL;S17541000026635;2017-08-05;0;2017-09-18;BIZERTE BIZERTE BIZERTE;V;100;17544364;01;0;3319TU57;TU;3;M;0
45054;45054;666202;53484;537800;NULL;S17511000026641;2017-08-19;0;2017-09-18;TUNIS TUNIS;V;100;201053931/1;01;0;1382TU198;TU;3;M;0
45055;45055;653103;558240;49727;NULL;S17541000026726;2017-09-10;0;2017-09-18;NULL;V;0;1100001970/3;99;100;NULL;NULL;3;M;0
45056;45056;593300;509425;483743;NULL;S17511000026742;2017-08-21;0;2017-09-19;NULL;V;100;501795332;14;0;2533TU176;TU;3;M;0
45057;45057;661460;564970;534326;NULL;S17511000026757;2017-08-17;0;2017-09-19;NULL;V;100;5560002599;14;0;NULL;NULL;3;M;0
45058;45058;589439;506299;480849;NULL;S17511000026758;2017-08-19;0;2017-09-19;NULL;V;100;555233478;14;0;1719TU194;TU;3;M;0
45059;45059;541182;464333;50991;NULL;S17511000026765;2017-08-17;0;2017-09-19;NULL;V;100;504188515;14;0;1343TU127;TU;3;M;0
45060;45060;577658;496892;471980;NULL;S17511000026773;2017-06-06;0;2017-09-19;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;504096039;14;0;8084TU100;TU;3;M;0
45061;45061;542463;465421;374382;NULL;S17511000026776;2017-08-19;0;2017-09-19;TUNIS TUNIS;V;100;251011;10;0;9734TU124;TU;3;M;0
45062;45062;624053;534699;143559;NULL;S17511000026780;2017-09-10;0;2017-09-19;NULL;V;100;018802000487;10;0;8927TU164;TU;3;M;0
45063;45063;535159;459390;436901;NULL;S17511000026794;2017-08-24;0;2017-09-19;NULL;V;100;201501237283;09;0;9920TU154;TU;3;M;0
45064;45064;632110;541647;513116;NULL;S17511000026800;2017-09-04;0;2017-09-19;LE BARDO TUNIS;V;50;030002000953;10;50;2775TU116;TU;3;M;0
45065;45065;541346;464492;441680;NULL;S17511000026808;2017-07-10;0;2017-09-19;TUNIS TUNIS;V;0;000058000520;14;100;2835TU179;TU;3;M;0
45066;45066;673348;574446;542920;NULL;S17511000026813;2017-09-03;0;2017-09-19;NULL;V;100;20921/323;10;0;2941TU139;TU;3;M;0
